user_id,event_timestamp,event_name
user_63,2024-05-07 16:23:24,app_launch
user_63,2024-05-07 16:27:27,add_to_cart
user_63,2024-04-26 21:19:38,app_launch
user_63,2024-04-26 21:21:46,add_to_cart
user_63,2024-04-26 21:25:26,app_launch
user_64,2024-04-07 07:20:45,app_launch
user_64,2024-04-07 07:21:40,purchase
user_64,2024-04-07 07:23:59,purchase
user_64,2024-04-07 07:25:22,purchase
user_64,2024-04-07 07:25:32,app_launch
user_64,2024-04-07 07:28:02,purchase
user_64,2024-04-07 07:29:13,view_product
user_64,2024-04-07 07:30:25,view_product
user_64,2024-04-07 07:32:22,search
user_64,2024-04-05 13:41:02,app_launch
user_64,2024-04-05 13:43:58,add_to_cart
user_64,2024-04-05 13:46:43,app_launch
user_64,2024-04-05 13:51:06,logout
user_64,2024-04-05 13:52:08,purchase
user_64,2024-04-05 13:53:53,purchase
user_64,2024-04-05 13:58:38,add_to_cart
user_65,2024-03-29 20:25:09,add_to_cart
user_65,2024-03-29 20:27:30,search
user_65,2024-03-29 20:32:19,logout
user_65,2024-03-29 20:33:53,search
user_65,2024-03-29 20:35:24,app_launch
user_65,2024-03-29 20:35:56,logout
user_65,2024-03-29 20:40:04,add_to_cart
user_65,2024-02-13 03:31:56,view_product
user_65,2024-02-13 03:36:36,view_product
user_65,2024-02-13 03:38:45,app_launch
user_65,2024-02-13 03:41:09,app_launch
user_65,2024-02-13 03:43:00,app_launch
user_65,2024-02-13 03:46:35,app_launch
user_65,2024-02-13 03:50:22,search
user_65,2024-02-13 03:55:05,view_product
user_65,2024-04-26 05:44:30,app_launch
user_65,2024-04-26 05:45:59,app_launch
user_65,2024-04-26 05:47:19,add_to_cart
user_65,2024-04-26 05:48:22,app_launch
user_65,2024-04-27 05:27:55,logout
user_65,2024-04-27 05:29:26,purchase
user_66,2024-05-10 03:38:54,app_launch
user_66,2024-05-10 03:40:57,add_to_cart
user_66,2024-05-10 03:42:02,app_launch
user_66,2024-04-25 02:12:42,view_product
user_66,2024-04-25 02:15:22,search
user_66,2024-04-25 02:16:30,view_product
user_66,2024-04-25 02:18:08,app_launch
user_66,2024-04-25 02:20:27,view_product
user_66,2024-05-18 02:00:43,app_launch
user_66,2024-05-18 02:02:37,app_launch
user_66,2024-05-18 02:04:27,view_product
user_66,2024-05-18 02:06:11,search
user_66,2024-05-18 02:08:05,view_product
user_67,2024-03-05 11:26:31,purchase
user_67,2024-03-05 11:27:57,app_launch
user_67,2024-03-05 11:28:17,purchase
user_67,2024-01-13 16:29:11,view_product
user_67,2024-01-13 16:29:45,purchase
user_67,2024-01-13 16:33:28,view_product
user_67,2024-01-13 16:35:24,view_product
user_67,2024-01-13 16:38:10,search
user_68,2024-03-19 15:50:36,add_to_cart
user_68,2024-03-19 15:50:55,view_product
user_68,2024-03-19 15:51:43,search
user_68,2024-01-08 14:53:10,purchase
user_68,2024-01-08 14:56:49,purchase
user_68,2024-01-08 15:00:59,app_launch
user_68,2024-01-08 15:03:58,view_product
user_68,2024-01-08 15:06:16,search
user_68,2024-01-08 15:10:05,view_product
user_68,2024-02-01 22:41:53,view_product
user_68,2024-02-01 22:44:43,app_launch
user_68,2024-02-01 22:45:30,view_product
user_68,2024-02-01 22:49:36,app_launch
user_68,2024-02-01 22:51:26,add_to_cart
user_68,2024-02-01 22:54:24,search
user_68,2024-02-01 22:59:05,purchase
user_68,2024-02-01 23:00:17,view_product
user_68,2024-03-31 03:23:38,view_product
user_68,2024-03-31 03:27:48,view_product
user_68,2024-03-31 03:28:36,add_to_cart
user_68,2024-03-31 03:31:44,add_to_cart
user_68,2024-03-31 03:32:33,view_product
user_69,2024-02-25 20:34:49,app_launch
user_69,2024-02-25 20:35:59,logout
user_69,2024-03-31 05:49:40,purchase
user_69,2024-03-31 05:54:21,add_to_cart
user_69,2024-03-31 05:54:58,purchase
user_69,2024-03-31 05:57:52,add_to_cart
user_69,2024-03-31 05:59:14,search
user_69,2024-03-31 06:01:02,view_product
user_69,2024-03-31 06:01:47,app_launch
user_69,2024-03-31 06:04:42,add_to_cart
user_69,2024-03-31 06:08:04,search
user_69,2024-02-08 21:33:27,add_to_cart
user_69,2024-02-08 21:35:10,purchase
user_70,2024-04-24 08:35:29,view_product
user_70,2024-04-24 08:35:43,view_product
user_70,2024-04-24 08:38:04,search
user_70,2024-04-24 08:41:04,view_product
user_70,2024-04-24 08:41:28,app_launch
user_70,2024-04-24 08:45:31,view_product
user_70,2024-04-24 08:47:04,purchase
user_70,2024-04-24 08:50:19,search
user_70,2024-04-24 08:55:17,add_to_cart
user_70,2024-04-27 04:19:14,view_product
user_70,2024-04-27 04:23:39,add_to_cart
user_70,2024-05-16 11:30:08,search
user_70,2024-05-16 11:33:50,purchase
user_70,2024-04-12 00:09:04,app_launch
user_70,2024-04-12 00:12:42,view_product
user_70,2024-04-12 00:16:56,app_launch
user_70,2024-04-12 00:18:43,view_product
user_70,2024-02-29 10:17:19,view_product
user_70,2024-02-29 10:20:59,app_launch
user_70,2024-02-29 10:24:31,search
user_70,2024-02-29 10:26:12,view_product
user_70,2024-02-29 10:28:10,view_product
user_70,2024-02-29 10:28:31,app_launch
user_70,2024-02-29 10:30:41,view_product
user_70,2024-02-27 18:09:23,view_product
user_70,2024-02-27 18:13:12,view_product
user_70,2024-02-27 18:15:29,app_launch
user_70,2024-02-27 18:20:06,add_to_cart
user_70,2024-02-27 18:22:12,app_launch
user_70,2024-03-08 02:24:38,app_launch
user_70,2024-03-08 02:26:44,app_launch
user_70,2024-03-08 02:27:08,search
user_70,2024-03-08 02:30:03,view_product
user_70,2024-03-08 02:34:51,search
user_70,2024-03-08 02:36:31,app_launch
user_70,2024-03-08 02:40:11,add_to_cart
user_70,2024-03-08 02:44:17,view_product
user_70,2024-05-12 11:54:23,logout
user_70,2024-05-12 11:54:39,app_launch
user_70,2024-05-12 11:58:43,view_product
user_70,2024-05-12 12:03:28,app_launch
user_70,2024-05-12 12:06:29,view_product
user_70,2024-05-12 12:08:58,view_product
user_70,2024-05-12 12:10:06,view_product
user_70,2024-05-12 12:14:09,search
user_71,2024-03-20 00:18:13,logout
user_71,2024-03-20 00:21:10,app_launch
user_71,2024-03-20 00:23:56,app_launch
user_71,2024-03-20 00:26:31,purchase
user_71,2024-03-20 00:29:56,app_launch
user_71,2024-03-20 00:32:08,app_launch
user_71,2024-03-20 00:33:54,add_to_cart
user_71,2024-02-28 05:45:28,search
user_71,2024-02-28 05:48:37,view_product
user_71,2024-02-28 05:50:41,search
user_71,2024-02-28 05:54:26,search
user_71,2024-02-28 05:57:49,search
user_71,2024-02-28 05:58:18,purchase
user_71,2024-02-28 06:03:08,add_to_cart
user_71,2024-02-08 02:49:26,view_product
user_71,2024-02-08 02:51:26,search
user_71,2024-02-08 02:54:49,app_launch
user_71,2024-02-08 02:56:15,search
user_71,2024-02-08 02:56:44,view_product
user_71,2024-01-14 13:42:02,purchase
user_71,2024-01-14 13:44:33,app_launch
user_71,2024-01-14 13:45:00,search
user_71,2024-01-14 13:46:58,app_launch
user_71,2024-01-14 13:50:54,app_launch
user_72,2024-03-10 21:30:17,search
user_72,2024-03-10 21:33:02,app_launch
user_72,2024-04-06 21:41:52,app_launch
user_72,2024-04-06 21:46:45,add_to_cart
user_72,2024-04-29 21:45:54,view_product
user_72,2024-04-29 21:47:55,add_to_cart
user_72,2024-04-29 21:52:26,app_launch
user_72,2024-04-29 21:54:25,app_launch
user_72,2024-04-29 21:58:05,add_to_cart
user_72,2024-04-29 22:02:01,app_launch
user_72,2024-04-29 22:02:57,app_launch
user_72,2024-03-26 10:22:26,app_launch
user_72,2024-03-26 10:22:47,app_launch
user_72,2024-03-26 10:23:01,app_launch
user_72,2024-03-26 10:26:35,app_launch
user_73,2024-04-26 22:48:32,purchase
user_73,2024-04-26 22:51:24,add_to_cart
user_73,2024-04-26 22:54:12,view_product
user_73,2024-04-05 08:10:31,add_to_cart
user_73,2024-04-05 08:11:00,search
user_73,2024-04-05 08:12:30,view_product
user_73,2024-04-05 08:14:15,search
user_73,2024-04-30 05:41:44,app_launch
user_73,2024-04-30 05:45:02,search
user_73,2024-04-30 05:48:38,search
user_73,2024-04-30 05:50:44,add_to_cart
user_73,2024-04-30 05:55:20,search
user_73,2024-03-15 17:10:11,app_launch
user_73,2024-03-15 17:12:17,search
user_73,2024-03-15 17:15:01,view_product
user_73,2024-03-15 17:15:23,add_to_cart
user_73,2024-03-15 17:15:37,search
user_73,2024-03-15 17:16:51,search
user_73,2024-03-15 17:19:25,app_launch
user_73,2024-03-15 17:22:19,purchase
user_74,2024-03-29 03:26:53,add_to_cart
user_74,2024-03-29 03:29:21,app_launch
user_74,2024-03-29 03:33:48,purchase
user_74,2024-03-29 03:38:30,app_launch
user_74,2024-03-29 03:41:29,view_product
user_74,2024-03-29 03:43:43,purchase
user_74,2024-02-09 00:21:39,view_product
user_74,2024-02-09 00:22:40,view_product
user_74,2024-02-09 00:24:14,app_launch
user_74,2024-02-09 00:27:13,view_product
user_74,2024-02-09 00:29:57,search
user_74,2024-02-09 00:34:25,app_launch
user_74,2024-02-02 12:07:58,add_to_cart
user_74,2024-02-02 12:12:56,app_launch
user_74,2024-02-02 12:13:34,app_launch
user_74,2024-02-02 12:15:37,app_launch
user_74,2024-03-19 06:05:26,search
user_74,2024-03-19 06:08:16,app_launch
user_74,2024-03-19 06:11:33,app_launch
user_74,2024-03-19 06:12:55,search
user_74,2024-03-19 06:16:55,view_product
user_74,2024-03-19 06:17:38,view_product
user_74,2024-03-19 06:18:59,search
user_74,2024-02-19 03:55:20,app_launch
user_74,2024-02-19 03:57:32,add_to_cart
user_74,2024-02-19 04:01:19,app_launch
user_74,2024-02-19 04:03:41,add_to_cart
user_74,2024-02-19 04:04:50,app_launch
user_74,2024-02-16 01:23:21,purchase
user_74,2024-02-16 01:23:56,view_product
user_74,2024-03-25 17:28:46,search
user_74,2024-03-25 17:31:36,app_launch
user_74,2024-03-25 17:32:02,logout
user_74,2024-03-25 17:36:38,view_product
user_74,2024-03-25 17:38:50,logout
user_74,2024-03-25 17:43:49,app_launch
user_75,2024-05-05 21:45:25,app_launch
user_75,2024-05-05 21:45:35,search
user_75,2024-05-05 21:46:18,purchase
user_75,2024-05-05 21:48:11,app_launch
user_76,2024-02-13 16:13:19,purchase
user_76,2024-02-13 16:17:35,app_launch
user_76,2024-02-13 16:18:47,search
user_76,2024-02-13 16:20:16,view_product
user_76,2024-05-07 16:05:57,purchase
user_76,2024-05-07 16:10:38,add_to_cart
user_76,2024-05-07 16:13:27,add_to_cart
user_76,2024-05-07 16:16:46,app_launch
user_76,2024-05-07 16:20:45,view_product
user_76,2024-05-07 16:24:28,app_launch
user_76,2024-05-07 16:26:19,app_launch
user_76,2024-05-07 16:27:08,add_to_cart
user_76,2024-05-07 16:30:43,search
user_76,2024-04-23 01:39:14,add_to_cart
user_76,2024-04-23 01:43:51,logout
user_76,2024-04-23 01:47:38,app_launch
user_76,2024-04-23 01:51:52,view_product
user_76,2024-04-26 07:26:03,view_product
user_76,2024-04-26 07:28:45,view_product
user_76,2024-03-27 13:05:58,search
user_76,2024-03-27 13:06:54,view_product
user_76,2024-03-27 13:10:01,app_launch
user_76,2024-03-27 13:10:52,logout
user_76,2024-03-27 13:13:59,app_launch
user_76,2024-02-19 09:07:29,add_to_cart
user_76,2024-02-19 09:08:37,view_product
user_76,2024-02-19 09:09:21,view_product
user_76,2024-02-19 09:12:29,add_to_cart
user_76,2024-02-19 09:15:12,view_product
user_76,2024-02-19 09:18:07,app_launch
user_76,2024-02-19 09:19:24,view_product
user_76,2024-03-17 18:23:19,app_launch
user_76,2024-03-17 18:27:05,logout
user_77,2024-03-12 10:56:44,add_to_cart
user_77,2024-03-12 10:57:16,search
user_77,2024-04-18 06:01:32,view_product
user_77,2024-04-18 06:02:24,search
user_77,2024-04-18 06:05:09,app_launch
user_77,2024-04-18 06:05:58,view_product
user_77,2024-04-18 06:10:43,search
user_77,2024-04-18 06:14:13,add_to_cart
user_77,2024-04-18 06:17:05,view_product
user_77,2024-03-31 09:51:03,search
user_77,2024-03-31 09:53:19,search
user_77,2024-03-31 09:54:31,add_to_cart
user_77,2024-03-31 09:57:11,app_launch
user_78,2024-04-06 21:21:54,search
user_78,2024-04-06 21:24:15,view_product
user_78,2024-04-06 21:24:49,app_launch
user_78,2024-04-06 21:25:05,purchase
user_78,2024-04-06 21:28:07,search
user_78,2024-04-06 21:28:21,view_product
user_78,2024-04-22 20:33:35,add_to_cart
user_78,2024-04-22 20:38:18,add_to_cart
user_78,2024-04-22 20:38:42,app_launch
user_78,2024-04-22 20:43:29,search
user_78,2024-04-22 20:43:42,app_launch
user_78,2024-04-22 20:44:12,app_launch
user_78,2024-04-22 20:45:07,view_product
user_78,2024-04-22 20:46:45,search
user_78,2024-04-22 20:51:33,app_launch
user_78,2024-03-30 15:02:09,search
user_78,2024-03-30 15:06:40,add_to_cart
user_78,2024-04-23 08:20:23,logout
user_78,2024-04-23 08:24:14,logout
user_78,2024-03-17 06:33:49,logout
user_78,2024-03-17 06:37:13,search
user_78,2024-04-07 18:57:10,view_product
user_78,2024-04-07 19:01:21,app_launch
user_78,2024-04-07 19:05:30,purchase
user_78,2024-05-09 01:14:42,app_launch
user_78,2024-05-09 01:18:52,purchase
user_78,2024-05-09 01:22:42,logout
user_78,2024-05-09 01:23:43,view_product
user_78,2024-05-09 01:28:00,logout
user_78,2024-05-23 02:15:15,view_product
user_78,2024-05-23 02:15:38,search
user_78,2024-05-23 02:19:15,search
user_78,2024-05-23 02:19:26,add_to_cart
user_78,2024-05-23 02:19:53,purchase
user_78,2024-05-23 02:20:37,search
user_78,2024-05-30 17:19:06,view_product
user_78,2024-05-30 17:19:31,search
user_78,2024-04-02 04:34:29,app_launch
user_78,2024-04-02 04:34:52,app_launch
user_78,2024-04-02 04:38:40,logout
user_78,2024-04-02 04:40:16,app_launch
user_78,2024-04-02 04:44:05,view_product
user_78,2024-04-02 04:46:58,search
user_78,2024-04-02 04:49:47,search
user_78,2024-04-02 04:51:01,view_product
user_78,2024-04-02 04:54:22,view_product
user_78,2024-03-17 00:59:19,app_launch
user_78,2024-03-17 01:01:25,view_product
user_78,2024-03-17 01:04:51,app_launch
user_78,2024-04-26 05:38:50,purchase
user_78,2024-04-26 05:43:47,view_product
user_78,2024-04-26 05:45:20,view_product
user_78,2024-04-26 05:48:28,app_launch
user_78,2024-04-26 05:51:01,purchase
user_78,2024-04-26 05:54:58,app_launch
user_78,2024-04-26 05:58:19,app_launch
user_78,2024-04-26 06:01:24,app_launch
user_78,2024-04-26 06:01:59,view_product
user_78,2024-05-03 03:40:35,search
user_78,2024-05-03 03:43:42,app_launch
user_78,2024-05-03 03:45:20,view_product
user_78,2024-05-03 03:47:24,view_product
user_78,2024-05-03 03:48:32,add_to_cart
user_78,2024-05-03 03:51:52,logout
user_78,2024-05-03 03:53:25,logout
user_79,2024-03-04 13:22:45,add_to_cart
user_79,2024-03-04 13:26:27,app_launch
user_79,2024-03-04 13:27:31,add_to_cart
user_79,2024-03-04 13:29:37,search
user_79,2024-03-04 13:30:11,app_launch
user_79,2024-03-04 13:32:53,purchase
user_79,2024-03-04 13:33:10,view_product
user_79,2024-03-04 13:34:12,add_to_cart
user_79,2024-03-04 13:38:17,app_launch
user_79,2024-03-11 13:32:45,app_launch
user_79,2024-03-11 13:36:47,add_to_cart
user_80,2024-02-08 19:20:34,view_product
user_80,2024-02-08 19:21:35,view_product
user_80,2024-02-08 19:25:55,search
user_80,2024-02-08 19:29:39,app_launch
user_80,2024-02-08 19:33:04,app_launch
user_80,2024-02-08 19:35:13,purchase
user_80,2024-02-08 19:38:45,view_product
user_80,2024-02-08 19:42:44,view_product
user_80,2024-02-08 19:47:42,search
user_80,2024-02-20 17:57:11,app_launch
user_80,2024-02-20 17:57:51,view_product
user_80,2024-02-09 19:42:27,app_launch
user_80,2024-02-09 19:43:33,app_launch
user_80,2024-02-09 19:46:28,search
user_80,2024-03-30 04:41:31,purchase
user_80,2024-03-30 04:42:34,add_to_cart
user_80,2024-03-30 04:45:17,add_to_cart
user_80,2024-03-30 04:49:12,add_to_cart
user_80,2024-02-11 07:42:06,view_product
user_80,2024-02-11 07:43:03,purchase
user_80,2024-02-11 07:47:21,view_product
user_80,2024-02-08 16:03:49,purchase
user_80,2024-02-08 16:06:55,add_to_cart
user_81,2024-05-02 02:45:57,add_to_cart
user_81,2024-05-02 02:47:16,purchase
user_81,2024-05-02 02:50:24,add_to_cart
user_81,2024-05-02 02:52:23,view_product
user_81,2024-05-02 02:55:19,app_launch
user_81,2024-03-17 14:46:56,add_to_cart
user_81,2024-03-17 14:49:58,add_to_cart
user_81,2024-03-17 14:52:16,search
user_81,2024-04-22 15:56:24,search
user_81,2024-04-22 15:59:25,purchase
user_81,2024-04-22 16:03:20,app_launch
user_81,2024-04-22 16:05:13,search
user_81,2024-04-22 16:05:26,search
user_81,2024-02-29 12:34:36,app_launch
user_81,2024-02-29 12:34:52,search
user_81,2024-02-29 12:37:57,view_product
user_81,2024-02-29 12:41:44,app_launch
user_81,2024-03-13 12:00:29,app_launch
user_81,2024-03-13 12:02:52,search
user_81,2024-03-13 12:05:04,add_to_cart
user_81,2024-03-13 12:08:57,logout
user_81,2024-03-13 12:10:46,view_product
user_81,2024-02-26 15:26:19,search
user_81,2024-02-26 15:29:39,app_launch
user_81,2024-02-26 15:31:30,purchase
user_81,2024-02-26 15:35:37,search
user_81,2024-02-26 15:40:24,search
user_81,2024-02-26 15:44:56,view_product
user_81,2024-02-26 15:49:26,view_product
user_81,2024-03-13 14:26:27,view_product
user_81,2024-03-13 14:31:10,app_launch
user_81,2024-03-13 14:35:10,purchase
user_82,2024-02-15 09:24:59,logout
user_82,2024-02-15 09:25:58,add_to_cart
user_82,2024-03-07 13:25:01,purchase
user_82,2024-03-07 13:28:31,add_to_cart
user_82,2024-03-07 13:29:02,add_to_cart
user_82,2024-03-07 13:32:42,view_product
user_82,2024-03-23 03:23:47,app_launch
user_82,2024-03-23 03:27:24,logout
user_82,2024-03-23 03:29:37,search
user_82,2024-01-25 02:04:07,add_to_cart
user_82,2024-01-25 02:05:32,app_launch
user_82,2024-03-08 16:14:37,search
user_82,2024-03-08 16:16:28,app_launch
user_82,2024-03-08 16:20:19,search
user_82,2024-03-08 16:21:34,purchase
user_82,2024-03-08 16:22:45,purchase
user_82,2024-03-08 16:24:55,app_launch
user_82,2024-03-17 18:13:07,purchase
user_82,2024-03-17 18:17:20,purchase
user_82,2024-03-17 18:21:39,view_product
user_83,2024-04-01 01:22:33,app_launch
user_83,2024-04-01 01:24:07,search
user_83,2024-04-01 01:27:40,add_to_cart
user_83,2024-04-01 01:32:38,search
user_83,2024-04-01 01:35:35,app_launch
user_83,2024-04-01 01:38:29,app_launch
user_83,2024-04-01 01:39:53,search
user_83,2024-04-01 01:40:30,view_product
user_83,2024-04-10 13:17:58,view_product
user_83,2024-04-10 13:19:02,view_product
user_83,2024-04-10 13:19:32,app_launch
user_83,2024-04-10 13:19:57,app_launch
user_83,2024-05-18 11:28:35,add_to_cart
user_83,2024-05-18 11:33:01,search
user_83,2024-05-18 11:33:11,view_product
user_83,2024-05-18 11:34:40,view_product
user_83,2024-05-18 11:38:25,add_to_cart
user_83,2024-05-18 11:38:38,add_to_cart
user_83,2024-03-27 06:50:02,add_to_cart
user_83,2024-03-27 06:50:50,app_launch
user_83,2024-06-06 02:06:51,purchase
user_83,2024-06-06 02:09:13,app_launch
user_83,2024-06-06 02:10:03,app_launch
user_83,2024-06-06 02:11:14,logout
user_84,2024-06-06 08:56:01,add_to_cart
user_84,2024-06-06 09:00:41,app_launch
user_84,2024-03-23 20:49:51,app_launch
user_84,2024-03-23 20:53:31,search
user_84,2024-03-23 20:54:38,add_to_cart
user_85,2024-04-10 05:26:01,app_launch
user_85,2024-04-10 05:26:58,app_launch
user_85,2024-04-10 05:31:17,search
user_85,2024-04-10 05:33:22,app_launch
user_85,2024-04-10 05:34:57,search
user_85,2024-04-10 05:35:34,search
user_85,2024-04-10 05:36:13,app_launch
user_85,2024-04-10 05:36:24,search
user_85,2024-06-07 00:39:57,add_to_cart
user_85,2024-06-07 00:43:12,app_launch
user_85,2024-06-04 22:08:34,app_launch
user_85,2024-06-04 22:10:49,view_product
user_85,2024-06-04 22:11:39,search
user_85,2024-06-04 22:14:47,app_launch
user_85,2024-06-04 22:15:03,view_product
user_86,2024-04-30 14:12:50,app_launch
user_86,2024-04-30 14:17:30,search
user_86,2024-04-30 14:22:06,add_to_cart
user_86,2024-04-30 14:23:51,view_product
user_86,2024-03-07 01:23:29,app_launch
user_86,2024-03-07 01:27:41,view_product
user_86,2024-03-07 01:28:34,search
user_86,2024-03-07 01:28:52,search
user_86,2024-03-07 01:30:30,add_to_cart
user_86,2024-03-07 01:31:17,view_product
user_86,2024-03-23 08:05:05,app_launch
user_86,2024-03-23 08:08:08,search
user_87,2024-02-12 03:05:57,view_product
user_87,2024-02-12 03:09:38,view_product
user_87,2024-02-12 03:12:24,view_product
user_87,2024-02-12 03:16:12,add_to_cart
user_87,2024-02-12 03:16:32,add_to_cart
user_87,2024-02-12 03:17:10,view_product
user_87,2024-02-12 03:19:23,purchase
user_87,2024-02-28 10:08:48,purchase
user_87,2024-02-28 10:12:51,search
user_87,2024-02-28 10:14:55,view_product
user_87,2024-02-28 10:15:17,app_launch
user_87,2024-02-28 10:17:55,view_product
user_87,2024-02-28 10:22:31,search
user_87,2024-02-28 10:22:54,search
user_87,2024-02-28 10:27:13,app_launch
user_87,2024-02-28 10:30:29,view_product
user_87,2024-04-17 20:11:26,view_product
user_87,2024-04-17 20:12:00,view_product
user_87,2024-03-04 11:12:22,search
user_87,2024-03-04 11:12:34,search
user_87,2024-03-04 11:14:13,app_launch
user_87,2024-03-04 11:18:14,view_product
user_87,2024-03-04 11:22:50,app_launch
user_87,2024-03-04 11:24:41,add_to_cart
user_87,2024-03-04 11:25:54,add_to_cart
user_88,2024-04-18 07:25:11,app_launch
user_88,2024-04-18 07:28:48,purchase
user_88,2024-04-18 07:31:26,search
user_88,2024-05-04 18:44:48,app_launch
user_88,2024-05-04 18:46:53,app_launch
user_88,2024-05-04 18:48:02,purchase
user_88,2024-05-04 18:48:31,view_product
user_88,2024-05-04 18:50:10,app_launch
user_88,2024-05-04 18:51:43,app_launch
user_88,2024-05-04 18:55:43,view_product
user_88,2024-05-04 14:46:53,purchase
user_88,2024-05-04 14:49:33,add_to_cart
user_88,2024-05-04 14:50:20,app_launch
user_88,2024-05-04 14:53:18,search
user_88,2024-05-04 14:53:58,app_launch
user_88,2024-04-09 02:18:21,search
user_88,2024-04-09 02:20:36,search
user_88,2024-04-09 02:21:04,app_launch
user_89,2024-04-19 18:57:14,view_product
user_89,2024-04-19 18:57:35,add_to_cart
user_89,2024-06-15 01:25:41,add_to_cart
user_89,2024-06-15 01:30:29,view_product
user_89,2024-06-15 01:31:57,app_launch
user_90,2024-05-17 14:22:24,add_to_cart
user_90,2024-05-17 14:25:25,app_launch
user_90,2024-05-17 14:27:44,app_launch
user_90,2024-06-05 23:02:10,app_launch
user_90,2024-06-05 23:04:08,add_to_cart
user_90,2024-06-05 23:06:27,search
user_90,2024-06-17 12:11:24,logout
user_90,2024-06-17 12:12:11,view_product
user_90,2024-06-17 12:14:48,app_launch
user_90,2024-06-17 12:19:00,view_product
user_90,2024-06-17 12:20:04,view_product
user_90,2024-06-17 12:20:30,search
user_90,2024-06-17 12:22:19,view_product
user_90,2024-06-17 12:24:06,app_launch
user_90,2024-06-17 12:26:34,search
user_90,2024-06-07 17:09:54,app_launch
user_90,2024-06-07 17:11:01,search
user_90,2024-06-07 17:12:15,search
user_90,2024-06-07 17:16:24,app_launch
user_90,2024-06-07 17:18:25,view_product
user_90,2024-06-07 17:22:53,view_product
user_90,2024-06-07 17:24:32,logout
user_90,2024-06-07 17:28:43,app_launch
user_90,2024-05-31 21:13:59,app_launch
user_90,2024-05-31 21:15:26,view_product
user_90,2024-05-31 21:17:18,add_to_cart
user_90,2024-06-03 17:03:17,search
user_90,2024-06-03 17:06:00,app_launch
user_90,2024-06-03 17:08:29,view_product
user_90,2024-06-03 17:08:58,logout
user_90,2024-06-03 17:12:41,app_launch
user_91,2024-03-07 12:17:57,purchase
user_91,2024-03-07 12:21:19,app_launch
user_91,2024-03-07 12:21:55,search
user_91,2024-03-07 12:25:42,app_launch
user_91,2024-03-07 12:27:04,app_launch
user_91,2024-03-07 12:30:14,add_to_cart
user_91,2024-03-07 12:30:33,app_launch
user_91,2024-04-12 00:48:26,search
user_91,2024-04-12 00:53:08,search
user_91,2024-04-12 00:56:46,app_launch
user_91,2024-04-12 00:57:37,view_product
user_91,2024-04-12 00:59:22,view_product
user_91,2024-04-12 01:03:38,add_to_cart
user_91,2024-04-12 01:08:17,search
user_91,2024-04-12 01:11:06,app_launch
user_91,2024-04-12 01:13:46,search
user_91,2024-04-21 11:24:28,add_to_cart
user_91,2024-04-21 11:25:00,search
user_91,2024-04-21 11:25:42,view_product
user_91,2024-04-21 11:26:37,app_launch
user_91,2024-04-21 11:27:21,view_product
user_91,2024-04-21 11:27:52,view_product
user_91,2024-04-21 11:28:35,app_launch
user_91,2024-03-28 04:39:28,purchase
user_91,2024-03-28 04:40:49,app_launch
user_91,2024-03-28 04:42:09,add_to_cart
user_91,2024-05-03 00:09:38,view_product
user_91,2024-05-03 00:11:53,app_launch
user_91,2024-05-03 00:15:56,view_product
user_91,2024-05-03 00:17:30,app_launch
user_91,2024-05-03 00:21:00,view_product
user_91,2024-05-03 00:22:53,add_to_cart
user_91,2024-05-03 00:26:45,search
user_92,2024-02-18 00:59:44,search
user_92,2024-02-18 01:04:35,purchase
user_92,2024-02-18 01:08:53,app_launch
user_92,2024-02-18 01:10:27,add_to_cart
user_92,2024-02-18 01:11:05,app_launch
user_92,2024-02-18 01:11:34,add_to_cart
user_92,2024-02-18 01:14:06,view_product
user_92,2024-02-18 01:17:15,purchase
user_92,2024-02-18 01:20:59,search
user_92,2024-04-12 00:21:17,app_launch
user_92,2024-04-12 00:24:09,logout
user_92,2024-04-12 00:25:59,search
user_92,2024-02-19 14:39:47,purchase
user_92,2024-02-19 14:43:56,view_product
user_92,2024-02-19 14:44:37,search
user_92,2024-02-19 14:48:32,add_to_cart
user_92,2024-02-19 14:50:27,app_launch
user_92,2024-02-19 14:51:35,app_launch
user_92,2024-02-04 03:50:05,app_launch
user_92,2024-02-04 03:53:54,view_product
user_92,2024-02-04 03:57:17,search
user_92,2024-02-04 04:01:45,search
user_92,2024-02-04 04:04:23,add_to_cart
user_92,2024-02-04 04:07:19,app_launch
user_92,2024-02-04 04:08:06,app_launch
user_92,2024-02-20 04:48:18,purchase
user_92,2024-02-20 04:50:54,search
user_92,2024-02-20 04:54:02,add_to_cart
user_92,2024-02-20 04:56:32,search
user_92,2024-02-20 04:58:17,app_launch
user_92,2024-02-20 05:01:52,add_to_cart
user_92,2024-02-20 05:02:26,app_launch
user_92,2024-04-15 22:19:58,search
user_92,2024-04-15 22:22:25,purchase
user_92,2024-04-04 23:00:15,purchase
user_92,2024-04-04 23:01:55,app_launch
user_92,2024-03-27 11:25:51,view_product
user_92,2024-03-27 11:26:52,search
user_92,2024-03-27 11:31:16,search
user_93,2024-02-21 23:30:42,search
user_93,2024-02-21 23:33:17,app_launch
user_93,2024-02-21 23:37:37,app_launch
user_93,2024-02-21 23:39:39,view_product
user_93,2024-04-14 05:19:29,add_to_cart
user_93,2024-04-14 05:20:20,app_launch
user_93,2024-04-14 05:22:33,app_launch
user_93,2024-04-14 05:25:43,search
user_93,2024-04-14 05:28:30,app_launch
user_93,2024-04-14 05:29:49,add_to_cart
