sku,revenue,profit,quantity,order_id,cumulative_sum,cumulative_percent,percent_contribution,abc_class,Бренд,Категория,Тип,current_price,cv,xyz_class,abc_xyz_class
CCC_Pink_5146,22000,37587.0,6,2,5118142,0.4370474820384702,0.0018786201330182604,A,KZDOO,Чехлы,Чехол для смартфона,11000.0,1.0,Z,AZ
DDD_Blue_9263,22000,35185.0,11,4,5140142,0.4389261021714885,0.0018786201330182604,A,K-DOO,Чехлы,Чехол для смартфона,5500.0,1.572622172000563,Z,AZ
FFF_Titanium_2565,22000,54782.0,15,4,5162142,0.44080472230450674,0.0018786201330182604,A,KZDOO,Чехлы,Чехол для смартфона,5500.0,1.5874507866387544,Z,AZ
DDD_Purple_2787,21960,33059.8,5,2,5184102,0.44267992676455586,0.0018752044600491363,A,KZDOO,Чехлы,Чехол для смартфона,10980.0,1.0,Z,AZ
GGG_Green_9626,21900,35243.2,14,5,5206002,0.4445500077151513,0.00187008095059545,A,KZDOO,Чехлы,Чехол для смартфона,4380.0,1.3679084287289685,Z,AZ
BBB_Black_8066,21900,51388.0,11,3,5227902,0.4464200886657468,0.00187008095059545,A,KZDOO,Чехлы,Чехол для смартфона,7300.0,1.518481189862733,Z,AZ
CCC_Green_6440,21900,21741.0,6,3,5249802,0.4482901696163422,0.00187008095059545,A,KZDOO,Чехлы,Чехол для смартфона,7300.0,1.6770509831248424,Z,AZ
DDD_Pink_4647,21900,39607.0,9,3,5271702,0.45016025056693765,0.00187008095059545,A,K-DOO,Чехлы,Чехол для смартфона,7300.0,1.0,Z,AZ
HHH_Black_7854,21900,33365.0,8,3,5293602,0.45203033151753313,0.00187008095059545,A,K-DOO,Чехлы,Чехол для смартфона,7300.0,1.7286645857424165,Z,AZ
HHH_White_3648,21560,28114.4,5,2,5315162,0.453871379247891,0.001841047730357895,A,KZDOO,Чехлы,Чехол для смартфона,10780.0,1.0,Z,AZ
DDD_Green_8043,21540,17216.6,5,3,5336702,0.45571071914176436,0.001839339893873333,A,KZDOO,Чехлы,Чехол для смартфона,7180.0,1.824828759089466,Z,AZ
CCC_White_7695,21540,33869.2,8,3,5358242,0.45755005903563767,0.001839339893873333,A,KZDOO,Чехлы,Чехол для смартфона,7180.0,1.0,Z,AZ
DDD_Green_6168,21540,22249.0,6,3,5379782,0.45938939892951103,0.001839339893873333,A,KZDOO,Чехлы,Чехол для смартфона,7180.0,1.984313483298443,Z,AZ
DDD_Titanium_2708,21540,34784.8,8,3,5401322,0.46122873882338433,0.001839339893873333,A,KZDOO,Чехлы,Чехол для смартфона,7180.0,1.7286645857424165,Z,AZ
HHH_Black_8961,21540,8598.2,4,3,5422862,0.4630680787172577,0.001839339893873333,A,KZDOO,Чехлы,Чехол для смартфона,7180.0,1.6345871038277526,Z,AZ
AAA_Pink_7909,21540,26004.0,7,3,5444402,0.464907418611131,0.001839339893873333,A,KZDOO,Чехлы,Чехол для смартфона,7180.0,1.7928429140015907,Z,AZ
AAA_Titanium_4017,21540,28423.2,7,3,5465942,0.46674675850500436,0.001839339893873333,A,KZDOO,Чехлы,Чехол для смартфона,7180.0,1.6736249305514261,Z,AZ
HHH_White_7627,21540,26738.399999999998,7,3,5487482,0.46858609839887766,0.001839339893873333,A,KZDOO,Чехлы,Чехол для смартфона,7180.0,1.0,Z,AZ
EEE_Red_4358,21540,22584.199999999997,6,3,5509022,0.470425438292751,0.001839339893873333,A,KZDOO,Чехлы,Чехол для смартфона,7180.0,1.984313483298443,Z,AZ
GGG_Blue_2701,21520,19389.2,8,4,5530542,0.47226307035013976,0.0018376320573887709,A,KZDOO,Чехлы,Чехол для смартфона,5380.0,1.7286645857424165,Z,AZ
AAA_Green_2528,21500,29997.0,13,5,5552042,0.474098994571044,0.0018359242209042088,A,KZDOO,Чехлы,Чехол для смартфона,4300.0,1.153846153846154,Z,AZ
GGG_Pink_5778,21000,44819.0,10,3,5573042,0.4758922228798341,0.0017932283087901575,A,KEEPHONE,Чехлы,Чехол для смартфона,7000.0,1.0,Z,AZ
EEE_Blue_5688,20970,44568.2,10,3,5594012,0.4776828894338975,0.0017906665540633145,A,KEEPHONE,Чехлы,Чехол для смартфона,6990.0,1.5223337347638328,Z,AZ
GGG_Titanium_9467,20940,20546.6,6,3,5614952,0.4794709942332339,0.0017881047993364714,A,KEEPHONE,Чехлы,Чехол для смартфона,6980.0,1.0,Z,AZ
HHH_Black_9830,20940,26879.0,7,3,5635892,0.4812590990325704,0.0017881047993364714,A,KEEPHONE,Чехлы,Чехол для смартфона,6980.0,1.7928429140015907,Z,AZ
CCC_Purple_9765,20940,22446.1,13,6,5656832,0.48304720383190686,0.0017881047993364714,A,KZDOO,Чехлы,Чехол для смартфона,3490.0,1.3003185772597667,Z,AZ
EEE_Blue_6964,20800,36961.0,12,4,5677632,0.4848233537758514,0.001776149943944537,A,KEEPHONE,Чехлы,Чехол для смартфона,5200.0,1.352081728298996,Z,AZ
DDD_Red_4608,20760,37846.8,6,2,5698392,0.4865960880468268,0.0017727342709754129,A,Неизвестно,Чехлы,Неизвестно,10380.0,1.0,Z,AZ
CCC_Titanium_8246,20760,21270.600000000002,4,2,5719152,0.48836882231780226,0.0017727342709754129,A,Неизвестно,Чехлы,Неизвестно,10380.0,1.0,Z,AZ
EEE_Purple_5001,20720,19970.4,8,4,5739872,0.49013814091580854,0.0017693185980062888,A,KZDOO,Чехлы,Чехол для смартфона,5180.0,1.4279574573494829,Z,AZ
AAA_Purple_3038,20720,24197.800000000003,9,4,5760592,0.4919074595138148,0.0017693185980062888,A,KZDOO,Чехлы,Чехол для смартфона,5180.0,1.8027756377319946,Z,AZ
GGG_Pink_1622,20720,33069.6,11,4,5781312,0.4936767781118211,0.0017693185980062888,A,KZDOO,Чехлы,Чехол для смартфона,5180.0,1.4039495646800455,Z,AZ
BBB_White_5235,20720,32965.8,11,4,5802032,0.4954460967098274,0.0017693185980062888,A,KZDOO,Чехлы,Чехол для смартфона,5180.0,1.572622172000563,Z,AZ
GGG_Red_6138,20720,28744.399999999998,10,4,5822752,0.4972154153078337,0.0017693185980062888,A,KZDOO,Чехлы,Чехол для смартфона,5180.0,1.7684739183827394,Z,AZ
GGG_Pink_5720,20700,20072.0,6,3,5843452,0.4989830260693554,0.0017676107615217267,A,KZDOO,Чехлы,Чехол для смартфона,6900.0,1.984313483298443,Z,AZ
EEE_Blue_8965,20500,30382.0,14,5,5863952,0.5007335584660315,0.0017505323966761062,A,KZDOO,Чехлы,Чехол для смартфона,4100.0,1.9315453261414228,Z,AZ
GGG_Clear_9401,20400,21924.0,9,4,5884352,0.5024755516802848,0.001741993214253296,A,KZDOO,Чехлы,Чехол для смартфона,5100.0,1.8027756377319946,Z,AZ
DDD_Purple_5314,20280,29832.8,16,6,5904632,0.5042072978756308,0.0017317461953459236,A,KZDOO,Чехлы,Чехол для смартфона,3380.0,1.1858541225631425,Z,AZ
EEE_Green_1464,20280,24997.800000000003,14,6,5924912,0.5059390440709767,0.0017317461953459236,A,KZDOO,Чехлы,Чехол для смартфона,3380.0,1.290170847727746,Z,AZ
AAA_Purple_8645,20280,10611.2,9,6,5945192,0.5076707902663226,0.0017317461953459236,A,KZDOO,Чехлы,Чехол для смартфона,3380.0,1.118033988749895,Z,AZ
EEE_Pink_4218,20214,19713.800000000003,6,3,5965406,0.5093969006012694,0.0017261103349468687,A,KZDOO,Чехлы,Чехол для смартфона,6738.0,1.984313483298443,Z,AZ
GGG_Blue_5448,20208,36828.4,9,3,5985614,0.5111224985852709,0.0017255979840015002,A,KZDOO,Чехлы,Чехол для смартфона,6736.0,1.0,Z,AZ
BBB_Blue_7291,20012,9279.060000000001,3,2,6005626,0.5128313597717238,0.0017088611864527921,A,KZDOO,Чехлы,Чехол для смартфона,10006.0,1.0,Z,AZ
FFF_Black_4039,19980,28786.3,5,2,6025606,0.5145374884198013,0.0017061286480774928,A,KZDOO,Чехлы,Чехол для смартфона,9990.0,1.0,Z,AZ
AAA_White_9065,19960,33718.0,12,4,6045566,0.5162419092313941,0.0017044208115929308,A,KZDOO,Чехлы,Чехол для смартфона,4990.0,2.0194368026754392,Z,AZ
EEE_Black_9568,19960,30035.6,5,2,6065526,0.5179463300429871,0.0017044208115929308,A,KZDOO,Чехлы,Чехол для смартфона,9980.0,1.0,Z,AZ
AAA_White_1844,19960,40156.9,13,4,6085486,0.51965075085458,0.0017044208115929308,A,KZDOO,Чехлы,Чехол для смартфона,4990.0,1.2533977489846402,Z,AZ
EEE_White_3357,19960,20155.5,8,4,6105446,0.521355171666173,0.0017044208115929308,A,KZDOO,Чехлы,Чехол для смартфона,4990.0,1.3125000000000002,Z,AZ
DDD_Green_9674,19960,29252.2,5,2,6125406,0.5230595924777659,0.0017044208115929308,A,KZDOO,Чехлы,Чехол для смартфона,9980.0,1.0,Z,AZ
DDD_Black_1710,19960,18980.5,8,4,6145366,0.5247640132893588,0.0017044208115929308,A,KZDOO,Чехлы,Чехол для смартфона,4990.0,1.5347536447260846,Z,AZ
DDD_Black_8635,19950,10929.5,11,7,6165316,0.5264675801827094,0.0017035668933506496,A,KEEPHONE,Чехлы,Чехол для смартфона,2850.0,1.2120265114521256,Z,AZ
CCC_Pink_2372,19920,25041.4,9,4,6185236,0.5281685853213333,0.0017010051386238067,A,K-DOO,Чехлы,Чехол для наушников,4980.0,1.5,Z,AZ
DDD_Red_2755,19920,27098.600000000002,10,4,6205156,0.5298695904599571,0.0017010051386238067,A,KZDOO,Чехлы,Чехол для смартфона,4980.0,1.824828759089466,Z,AZ
DDD_Green_2949,19920,45941.8,15,4,6225076,0.5315705955985809,0.0017010051386238067,A,KZDOO,Чехлы,Чехол для смартфона,4980.0,1.5874507866387544,Z,AZ
EEE_Pink_5016,19920,34543.2,12,4,6244996,0.5332716007372047,0.0017010051386238067,A,KEEPHONE,Чехлы,Чехол для смартфона,4980.0,1.875,Z,AZ
AAA_Clear_6277,19900,34443.0,15,5,6264896,0.534970898039344,0.0016992973021392446,A,KZDOO,Чехлы,Чехол для смартфона,3980.0,1.0392304845413263,Z,AZ
AAA_Pink_1762,19740,24577.6,7,3,6284636,0.5366565326496067,0.001685634610262748,A,KEEPHONE,Чехлы,Чехол для смартфона,6580.0,1.0,Z,AZ
EEE_Green_8714,19740,35180.2,9,3,6304376,0.5383421672598694,0.001685634610262748,A,KZDOO,Чехлы,Чехол для смартфона,6580.0,1.5811388300841898,Z,AZ
DDD_Green_2791,19740,35602.2,9,3,6324116,0.5400278018701322,0.001685634610262748,A,KZDOO,Чехлы,Чехол для смартфона,6580.0,1.0,Z,AZ
DDD_Blue_8362,19740,28642.799999999996,8,3,6343856,0.5417134364803949,0.001685634610262748,A,KEEPHONE,Чехлы,Чехол для смартфона,6580.0,1.0,Z,AZ
GGG_Purple_5110,19740,40225.2,10,3,6363596,0.5433990710906577,0.001685634610262748,A,KZDOO,Чехлы,Чехол для смартфона,6580.0,1.0,Z,AZ
GGG_Green_3846,19740,28353.0,8,3,6383336,0.5450847057009204,0.001685634610262748,A,KZDOO,Чехлы,Чехол для смартфона,6580.0,1.6345871038277526,Z,AZ
GGG_Purple_5051,19740,40999.0,10,3,6403076,0.5467703403111832,0.001685634610262748,A,KZDOO,Чехлы,Чехол для смартфона,6580.0,1.0,Z,AZ
DDD_Titanium_4062,19560,44467.0,11,3,6422636,0.5484406043930848,0.0016702640819016895,A,KZDOO,Чехлы,Чехол для смартфона,6520.0,1.518481189862733,Z,AZ
HHH_Purple_8562,18950,29667.5,14,5,6441586,0.5500587794622074,0.001618175069122547,A,KEEPHONE,Чехлы,Чехол для смартфона,3790.0,1.0,Z,AZ
EEE_Titanium_6892,18800,34498.0,12,4,6460386,0.5516641457576957,0.0016053662954883315,A,KZDOO,Чехлы,Чехол для смартфона,4700.0,1.7984368212422701,Z,AZ
GGG_Pink_5430,18600,21885.0,14,6,6478986,0.5532524336883384,0.001588287930642711,A,KZDOO,Чехлы,Чехол для смартфона,3100.0,1.3679084287289685,Z,AZ
AAA_Green_4817,18570,32857.9,9,3,6497556,0.5548381598642543,0.0015857261759158678,A,KEEPHONE,Чехлы,Чехол для смартфона,6190.0,1.5811388300841898,Z,AZ
CCC_Titanium_7668,18500,40253.0,17,5,6516056,0.5564179086124742,0.0015797487482199007,A,KEEPHONE,Чехлы,Чехол для смартфона,3700.0,1.254059153254579,Z,AZ
EEE_Clear_8415,18400,14948.0,8,4,6534456,0.5579891181782713,0.0015712095657970904,A,KEEPHONE,Чехлы,Чехол для смартфона,4600.0,1.6345871038277526,Z,AZ
GGG_Purple_3146,18360,34889.4,6,2,6552816,0.5595569120710993,0.0015677938928279663,A,KZDOO,Чехлы,Чехол для смартфона,9180.0,1.0,Z,AZ
HHH_Purple_7181,18360,944.8000000000002,2,2,6571176,0.5611247059639273,0.0015677938928279663,A,KZDOO,Чехлы,Чехол для смартфона,9180.0,1.0,Z,AZ
FFF_White_2222,18300,15831.0,6,3,6589476,0.5626873763473015,0.0015626703833742802,A,KEEPHONE,Чехлы,Чехол для смартфона,6100.0,1.6770509831248424,Z,AZ
HHH_Red_7905,18000,27754.0,8,3,6607476,0.5642244291834074,0.0015370528361058494,A,KZDOO,Чехлы,Чехол для смартфона,6000.0,1.7286645857424165,Z,AZ
HHH_Red_3860,18000,36978.0,10,3,6625476,0.5657614820195133,0.0015370528361058494,A,KZDOO,Чехлы,Чехол для смартфона,6000.0,1.0,Z,AZ
CCC_Titanium_4827,18000,22131.0,7,3,6643476,0.5672985348556191,0.0015370528361058494,A,KZDOO,Чехлы,Чехол для смартфона,6000.0,1.6736249305514261,Z,AZ
CCC_White_7349,17980,18146.8,4,2,6661456,0.5688338798552404,0.0015353449996212873,A,KEEPHONE,Чехлы,Чехол для смартфона,8990.0,1.0,Z,AZ
HHH_Titanium_3383,17980,24708.4,5,2,6679436,0.5703692248548616,0.0015353449996212873,A,KEEPHONE,Чехлы,Чехол для смартфона,8990.0,1.0,Z,AZ
EEE_Red_1730,17970,24015.8,7,3,6697406,0.5719037159362407,0.0015344910813790062,A,Нет бренда,Чехлы,Неизвестно,5990.0,1.7928429140015907,Z,AZ
DDD_Black_4197,17970,17330.699999999997,6,3,6715376,0.5734382070176197,0.0015344910813790062,A,KZDOO,Чехлы,Чехол для смартфона,5990.0,1.6770509831248424,Z,AZ
EEE_Red_8950,17940,36983.8,10,3,6733316,0.5749701363442719,0.0015319293266521632,A,KZDOO,Чехлы,Чехол для смартфона,5980.0,1.522333734763833,Z,AZ
GGG_Red_7442,17940,11563.0,5,3,6751256,0.576502065670924,0.0015319293266521632,A,KZDOO,Чехлы,Чехол для смартфона,5980.0,1.824828759089466,Z,AZ
AAA_Purple_3049,17940,11562.4,5,3,6769196,0.5780339949975761,0.0015319293266521632,A,KZDOO,Чехлы,Чехол для смартфона,5980.0,1.5874507866387544,Z,AZ
HHH_Titanium_9363,17850,21831.5,17,7,6787046,0.5795582390600478,0.0015242440624716339,A,KZDOO,Чехлы,Чехол для смартфона,2550.0,1.0060371397933572,Z,AZ
DDD_Red_7490,17450,25525.3,13,5,6804496,0.5810483263928282,0.0014900873327803928,A,KEEPHONE,Чехлы,Чехол для смартфона,3490.0,0.9858465859981766,Z,AZ
CCC_Clear_4692,17450,28615.399999999998,14,5,6821946,0.5825384137256086,0.0014900873327803928,A,KZDOO,Чехлы,Чехол для смартфона,3490.0,1.6736249305514261,Z,AZ
CCC_Clear_9381,17450,24846.7,13,5,6839396,0.584028501058389,0.0014900873327803928,A,KZDOO,Чехлы,Чехол для смартфона,3490.0,1.3456042834258386,Z,AZ
EEE_Pink_8103,17340,22749.399999999998,7,3,6856736,0.5855091952905043,0.0014806942321153014,A,KEEPHONE,Чехлы,Чехол для смартфона,5780.0,1.7928429140015907,Z,AZ
CCC_Clear_4480,17200,22600.0,10,4,6873936,0.5869779346672276,0.001468739376723367,A,KEEPHONE,Чехлы,Чехол для смартфона,4300.0,1.307669683062202,Z,AZ
FFF_Red_3712,17000,25262.0,14,5,6890936,0.5884295956791054,0.0014516610118777465,A,KEEPHONE,Чехлы,Чехол для смартфона,3400.0,1.1186042688118447,Z,AZ
GGG_Purple_2856,16944,26343.280000000002,8,3,6907880,0.5898764747488263,0.0014468790697209728,A,KZDOO,Чехлы,Чехол для смартфона,5648.0,1.6345871038277526,Z,AZ
CCC_Green_7884,16944,36392.16,10,3,6924824,0.5913233538185473,0.0014468790697209728,A,KZDOO,Чехлы,Чехол для смартфона,5648.0,1.5223337347638328,Z,AZ
GGG_White_4695,16740,9658.199999999999,5,3,6941564,0.5927528129561258,0.0014294591375784399,A,KZDOO,Чехлы,Чехол для смартфона,5580.0,1.824828759089466,Z,AZ
GGG_White_8463,16740,21605.800000000003,7,3,6958304,0.5941822720937042,0.0014294591375784399,A,KZDOO,Чехлы,Чехол для смартфона,5580.0,1.6736249305514261,Z,AZ
FFF_Titanium_4702,16740,15161.599999999999,6,3,6975044,0.5956117312312826,0.0014294591375784399,A,KZDOO,Чехлы,Чехол для смартфона,5580.0,1.984313483298443,Z,AZ
CCC_Blue_8291,16740,20639.6,7,3,6991784,0.597041190368861,0.0014294591375784399,A,KZDOO,Чехлы,Чехол для смартфона,5580.0,1.5452362609131383,Z,AZ
EEE_Pink_8352,16740,20112.4,7,3,7008524,0.5984706495064396,0.0014294591375784399,A,KZDOO,Чехлы,Чехол для смартфона,5580.0,1.0,Z,AZ
AAA_Blue_4139,16740,30605.0,9,3,7025264,0.599900108644018,0.0014294591375784399,A,KZDOO,Чехлы,Чехол для смартфона,5580.0,1.5811388300841898,Z,AZ
DDD_Titanium_6448,16740,29527.4,9,3,7042004,0.6013295677815964,0.0014294591375784399,A,KZDOO,Чехлы,Чехол для смартфона,5580.0,1.5811388300841898,Z,AZ
CCC_Titanium_2027,16500,19435.0,7,3,7058504,0.6027385328813601,0.0014089650997636952,A,KZDOO,Чехлы,Чехол для смартфона,5500.0,1.7928429140015907,Z,AZ
CCC_Black_2080,16500,22311.0,7,3,7075004,0.6041474979811238,0.0014089650997636952,A,KZDOO,Чехлы,Чехол для смартфона,5500.0,1.7928429140015907,Z,AZ
FFF_Purple_9236,16500,15112.0,6,3,7091504,0.6055564630808875,0.0014089650997636952,A,KZDOO,Чехлы,Чехол для смартфона,5500.0,1.984313483298443,Z,AZ
CCC_Titanium_4802,16140,24690.199999999997,8,3,7107644,0.6069346871239291,0.0013782240430415783,A,KZDOO,Чехлы,Чехол для смартфона,5380.0,1.0,Z,AZ
CCC_Pink_6473,16140,31545.4,9,3,7123784,0.6083129111669706,0.0013782240430415783,A,KZDOO,Чехлы,Чехол для смартфона,5380.0,1.0,Z,AZ
AAA_White_4047,15960,15696.8,4,2,7139744,0.6096757646816512,0.0013628535146805198,A,K-DOO,Чехлы,Чехол для смартфона,7980.0,1.0,Z,AZ
DDD_White_2968,15960,37001.4,7,2,7155704,0.6110386181963317,0.0013628535146805198,A,KEEPHONE,Чехлы,Чехол для смартфона,7980.0,1.0,Z,AZ
BBB_Black_9984,15920,18256.4,9,4,7171624,0.6123980560380431,0.0013594378417113957,A,KZDOO,Чехлы,Чехол для смартфона,3980.0,1.3228756555322954,Z,AZ
FFF_Blue_2457,15920,14137.2,8,4,7187544,0.6137574938797544,0.0013594378417113957,A,KZDOO,Чехлы,Чехол для смартфона,3980.0,1.5347536447260846,Z,AZ
HHH_Black_7583,15900,20722.0,7,3,7203444,0.6151152238849813,0.0013577300052268336,A,KZDOO,Чехлы,Чехол для смартфона,5300.0,1.7928429140015907,Z,AZ
FFF_Pink_7016,15500,21057.0,13,5,7218944,0.6164387971605169,0.0013235732755355924,A,KZDOO,Чехлы,Чехол для смартфона,3100.0,1.2046507510281403,Z,AZ
FFF_Red_4364,15500,22330.0,14,5,7234444,0.6177623704360525,0.0013235732755355924,A,KZDOO,Чехлы,Чехол для смартфона,3100.0,1.0714285714285714,Z,AZ
BBB_White_1747,15500,20589.0,13,5,7249944,0.6190859437115881,0.0013235732755355924,A,KZDOO,Чехлы,Чехол для смартфона,3100.0,1.3456042834258386,Z,AZ
AAA_Purple_3646,15300,34406.0,11,3,7265244,0.6203924386222781,0.0013064949106899718,A,KZDOO,Чехлы,Чехол для смартфона,5100.0,1.518481189862733,Z,AZ
BBB_Black_2129,15300,27315.0,9,3,7280544,0.621698933532968,0.0013064949106899718,A,KZDOO,Чехлы,Чехол для наушников,5100.0,1.0,Z,AZ
AAA_Green_6938,15264,25302.52,11,4,7295808,0.6230023543379858,0.0013034208050177601,A,KZDOO,Чехлы,Чехол для смартфона,3816.0,1.518481189862733,Z,AZ
EEE_Pink_4192,15160,20912.4,5,2,7310968,0.6242968943932838,0.0012945400552980375,A,KEEPHONE,Чехлы,Чехол для смартфона,7580.0,1.0,Z,AZ
EEE_Purple_9341,15160,21220.8,5,2,7326128,0.6255914344485819,0.0012945400552980375,A,KEEPHONE,Чехлы,Чехол для смартфона,7580.0,1.0,Z,AZ
FFF_White_9121,15160,2653.2,2,2,7341288,0.62688597450388,0.0012945400552980375,A,KEEPHONE,Чехлы,Чехол для смартфона,7580.0,1.0,Z,AZ
GGG_Clear_3876,15000,22731.0,5,2,7356288,0.6281668518673015,0.001280877363421541,A,KZDOO,Чехлы,Чехол для смартфона,7500.0,1.0,Z,AZ
BBB_Pink_9074,14970,17511.5,7,3,7371258,0.6294451674759961,0.001278315608694698,A,KZDOO,Чехлы,Чехол для смартфона,4990.0,1.0,Z,AZ
BBB_Red_6872,14970,22587.699999999997,8,3,7386228,0.6307234830846908,0.001278315608694698,A,KZDOO,Чехлы,Чехол для смартфона,4990.0,1.5347536447260846,Z,AZ
FFF_Green_1065,14970,26589.9,9,3,7401198,0.6320017986933856,0.001278315608694698,A,KZDOO,Чехлы,Чехол для смартфона,4990.0,1.7320508075688772,Z,AZ
BBB_White_7079,14970,17855.2,7,3,7416168,0.6332801143020802,0.001278315608694698,A,KZDOO,Чехлы,Чехол для смартфона,4990.0,1.5452362609131383,Z,AZ
FFF_Green_1597,14970,20687.3,8,3,7431138,0.6345584299107749,0.001278315608694698,A,KZDOO,Чехлы,Чехол для смартфона,4990.0,1.5347536447260846,Z,AZ
DDD_Titanium_3655,14970,26194.9,9,3,7446108,0.6358367455194697,0.001278315608694698,A,KZDOO,Чехлы,Чехол для смартфона,4990.0,1.5811388300841898,Z,AZ
DDD_White_9135,14950,16131.900000000001,11,5,7461058,0.6371133532916797,0.001276607772210136,A,KEEPHONE,Чехлы,Чехол для смартфона,2990.0,1.4039495646800453,Z,AZ
BBB_Black_7214,14940,16379.2,6,3,7475998,0.6383891071456477,0.001275753853967855,A,KZDOO,Чехлы,Чехол для смартфона,4980.0,1.6770509831248424,Z,AZ
DDD_Blue_6662,14940,14427.6,6,3,7490938,0.6396648609996155,0.001275753853967855,A,K-DOO,Чехлы,Чехол для наушников,4980.0,1.0,Z,AZ
DDD_Titanium_2057,14940,35960.2,11,3,7505878,0.6409406148535833,0.001275753853967855,A,KZDOO,Чехлы,Чехол для смартфона,4980.0,1.518481189862733,Z,AZ
HHH_Clear_4657,14940,14107.400000000001,6,3,7520818,0.6422163687075512,0.001275753853967855,A,KZDOO,Чехлы,Чехол для смартфона,4980.0,1.0,Z,AZ
HHH_Titanium_5260,14940,5796.0,4,3,7535758,0.643492122561519,0.001275753853967855,A,KZDOO,Чехлы,Чехол для смартфона,4980.0,1.6345871038277526,Z,AZ
BBB_Green_4942,14940,13026.0,6,3,7550698,0.6447678764154869,0.001275753853967855,A,KZDOO,Чехлы,Чехол для смартфона,4980.0,1.984313483298443,Z,AZ
BBB_Pink_7897,14900,14749.0,11,5,7565598,0.6460402145964856,0.0012723381809987308,A,KZDOO,Чехлы,Чехол для смартфона,2980.0,1.7248787237282068,Z,AZ
BBB_Purple_4146,14900,15503.6,11,5,7580498,0.6473125527774843,0.0012723381809987308,A,KZDOO,Чехлы,Чехол для смартфона,2980.0,1.2792042981336624,Z,AZ
CCC_Purple_4954,14900,19931.2,12,5,7595398,0.648584890958483,0.0012723381809987308,A,KZDOO,Чехлы,Чехол для смартфона,2980.0,1.243734296383275,Z,AZ
AAA_Titanium_7478,14760,38512.399999999994,8,2,7610158,0.6498452742840899,0.0012603833256067964,A,K-DOO,Чехлы,Чехол для смартфона,7380.0,1.0,Z,AZ
FFF_Clear_9181,14760,33569.4,7,2,7624918,0.6511056576096966,0.0012603833256067964,A,KZDOO,Чехлы,Чехол для смартфона,7380.0,1.0,Z,AZ
GGG_Purple_1694,14700,21553.0,8,3,7639618,0.6523609174258498,0.0012552598161531103,A,Robiton,Батарейки и аккумуляторы,Батарейка,4900.0,1.6345871038277526,Z,AZ
AAA_Black_2397,14600,1938.0,2,2,7654218,0.6536076380595801,0.0012467206337303,A,KZDOO,Чехлы,Чехол для смартфона,7300.0,1.0,Z,AZ
BBB_White_4633,14500,16846.0,12,5,7668718,0.6548458195108876,0.0012381814513074897,A,KZDOO,Чехлы,Чехол для смартфона,2900.0,1.243734296383275,Z,AZ
AAA_Clear_6434,14400,19471.0,10,4,7683118,0.6560754617797723,0.0012296422688846795,A,Robiton,Батарейки и аккумуляторы,Аккумуляторная батарейка,3600.0,1.5874507866387544,Z,AZ
DDD_White_1350,14372,13958.0,14,3,7697490,0.6573027130775786,0.0012272512978062926,A,REMAX,Защитные пленки и стекла,Защитное стекло,660.0,1.7928429140015907,Z,AZ
EEE_Pink_1004,14360,977.4000000000005,2,2,7711850,0.6585289396734941,0.0012262265959155554,A,KZDOO,Чехлы,Чехол для смартфона,7180.0,1.0,Z,AZ
EEE_Titanium_3814,14360,39625.399999999994,8,2,7726210,0.6597551662694097,0.0012262265959155554,A,KZDOO,Чехлы,Чехол для смартфона,7180.0,1.0,Z,AZ
HHH_Green_6528,14360,21210.8,5,2,7740570,0.6609813928653252,0.0012262265959155554,A,KZDOO,Чехлы,Чехол для смартфона,7180.0,1.0,Z,AZ
HHH_Purple_7128,14360,27478.800000000003,6,2,7754930,0.6622076194612407,0.0012262265959155554,A,KZDOO,Чехлы,Чехол для смартфона,7180.0,1.0,Z,AZ
AAA_White_3643,14350,22053.5,21,7,7769280,0.663432992138914,0.0012253726776732742,A,KEEPHONE,Чехлы,Чехол для смартфона,2050.0,1.3034491136353326,Z,AZ
HHH_Blue_2524,14100,14877.0,7,3,7783380,0.6646370168605303,0.0012040247216162487,A,KZDOO,Чехлы,Чехол для смартфона,4700.0,1.6736249305514261,Z,AZ
AAA_Blue_6496,13980,6807.2,3,2,7797360,0.6658307945632391,0.0011937777027088764,A,KEEPHONE,Чехлы,Чехол для смартфона,6990.0,1.0,Z,AZ
GGG_Titanium_3952,13960,18106.4,10,4,7811320,0.6670228644294635,0.0011920698662243143,A,KZDOO,Чехлы,Чехол для смартфона,3490.0,1.3829316685939332,Z,AZ
DDD_Purple_9858,13960,12906.8,4,2,7825280,0.6682149342956878,0.0011920698662243143,A,KEEPHONE,Чехлы,Чехол для смартфона,6980.0,1.0,Z,AZ
FFF_Red_4784,13960,21348.4,5,2,7839240,0.6694070041619121,0.0011920698662243143,A,KEEPHONE,Чехлы,Чехол для смартфона,6980.0,1.0,Z,AZ
CCC_Purple_8847,13960,18559.7,10,4,7853200,0.6705990740281365,0.0011920698662243143,A,KZDOO,Чехлы,Чехол для смартфона,3490.0,1.7684739183827394,Z,AZ
CCC_Clear_6193,13960,14557.7,9,4,7867160,0.6717911438943608,0.0011920698662243143,A,KZDOO,Чехлы,Чехол для смартфона,3490.0,2.0,Z,AZ
CCC_Purple_7445,13900,18941.0,13,5,7881060,0.6729780902511314,0.0011869463567706282,A,KZDOO,Чехлы,Чехол для смартфона,2780.0,1.3456042834258386,Z,AZ
